Instance,AS_Prediction
71,0.858072804039958
129,0.8390020341589066
22,0.8535072342257431
183,0.8297258870204955
429,0.825031292270397
64,0.8425174787557032
481,0.8662229401477991
241,0.8560544197460186
281,0.8608131054189785
84,0.8644765355041076
161,0.8454332602944892
103,0.8436116628322777
209,0.8445522869253019
206,0.8532051455011714
244,0.8499885119017729
336,0.8638632925524345
331,0.8585766966989152
0,0.8579370291591957
261,0.862914358790136
504,0.862014138420633
407,0.8410388485872171
440,0.8548543544271695
230,0.8564892584827315
430,0.8636207726619953
A,0.8523518297753574
357,0.8449317926733481
202,0.8430117366599527
345,0.851889002170977
232,0.8535223089335662
127,0.8689541509492311
20,0.8625378026052012
387,0.8588183454977244
67,0.8562276646543217
502,0.8458666623621692
94,0.8632198523167225
74,0.8580524433360776
23,0.8483764730102954
156,0.8458170163109758
394,0.8379938433506602
121,0.8615858909258093
242,0.8421545837983454
80,0.8572394380814542
11,0.8545406793159873
59,0.8587921766746831
179,0.8437373234215509
427,0.8494797567912982
340,0.8533595599893803
137,0.8583286377851365
366,0.8608236555258276
322,0.8442865700004287
81,0.8571939949155097
237,0.8423481711533753
69,0.8404758432773503
239,0.8548151045046158
497,0.8389457868952863
496,0.850654966339098
