Instance,VBS_Prediction
71,0.8167172209224997
129,0.7417639128839996
22,0.6954976720277988
183,0.8548007197139996
429,0.8044900371584
64,0.8074509066450497
481,0.7988243132361501
241,0.7916503011333502
281,0.8036605126981005
84,0.8038105907287999
161,0.8009264930072498
103,0.7927713582281499
209,0.7882709491038504
206,0.7983592007131499
244,0.7966607730681499
336,0.8077222388974502
331,0.7976893784656997
0,0.7791324081285
261,0.7959263421792998
504,0.7876290152992496
407,0.7922185930204
440,0.79302569849335
230,0.8003629665333
430,0.7903426148264999
A,0.8022175898366503
357,0.8001265173182506
202,0.80057528699985
345,0.8010333495634998
232,0.7945786081226001
127,0.7980355334923999
20,0.8093681638421502
387,0.7965208167939997
67,0.7996190151029003
502,0.7968831802335504
94,0.7946046961976498
74,0.7888653177715496
23,0.8030672414864497
156,0.7973608207341502
394,0.8052731419524501
121,0.7999407039571002
242,0.7948777581779498
80,0.79865438824615
11,0.8093685582713
59,0.7842904649366499
179,0.8013268100070998
427,0.7962307286059999
340,0.7979884298403503
137,0.8046170609327997
366,0.79330350344765
322,0.8069942958523996
81,0.8007247602545502
237,0.7945881310327497
69,0.78954475497315
239,0.7973041990085001
497,0.8155092822404499
