Instance,VBS_Prediction
71,0.7177949227698528
129,0.7313819161005598
22,0.6936310241773898
183,0.7645025302257334
429,0.6364783329493936
64,0.639364151024589
481,0.7455800286797007
241,0.762892371857633
281,0.7226727560985532
84,0.7394124903455186
161,0.8006675134303264
103,0.6260034294588928
209,0.6203173606977032
206,0.6300518898356233
244,0.6256362792604084
336,0.6325725161548623
331,0.6166434449301
0,0.6370260656128636
261,0.632615612879087
504,0.6305382766538811
407,0.6094205984122807
440,0.6355452432506303
230,0.63668169373837
430,0.6225232666263676
A,0.6320812466036533
357,0.6311532141558799
202,0.6258691508003111
345,0.624504071988807
232,0.6237323371326858
127,0.6511368718543327
20,0.6379552006534995
387,0.6549998055294691
67,0.6205369769688031
502,0.6228089919555955
94,0.6326530414988678
74,0.6266978018860334
23,0.6285321997219171
156,0.613784843127525
394,0.6346255592185499
121,0.6304099755050239
242,0.6364347734776054
80,0.6303990377879168
11,0.6169640532471388
59,0.6410129094481644
179,0.64309821894752
427,0.6463986319792671
340,0.6435216195607154
137,0.6308000517365691
366,0.6248221781805516
322,0.626738844836683
81,0.6297507210945943
237,0.63332704548639
69,0.6380721979721041
239,0.625652944222287
497,0.6286560083355659
496,0.6147205975574974
92,0.6275273999025216
168,0.6363753354571738
14,0.6281373067973902
367,0.6292206015323003
247,0.6113888019962794
