Instance,VBS_Prediction
71,0.8192700882889998
129,0.7344173587463995
22,0.7003855378923989
183,0.8571688886999996
429,0.7897814111229501
64,0.79125456376125
481,0.7948617235803499
241,0.8033793454743495
281,0.8033872626830002
84,0.7983580611821002
161,0.80400881568495
103,0.7928905938137499
209,0.7976825283916001
206,0.8021568591964001
244,0.7904942750869002
336,0.8100026832872997
331,0.7798814976602003
0,0.7916935793935003
261,0.7988508669833999
504,0.78970901206265
407,0.7959111937146
440,0.8105101399923498
230,0.8021061391097999
430,0.7944620314335001
A,0.7970295368540502
357,0.8050677102444501
202,0.7997370471951499
345,0.79196564558625
232,0.7977779969445499
127,0.8051381485864003
20,0.7995710580771501
387,0.7740759440829497
67,0.8075371550302005
502,0.7977889597129
94,0.7956347656982499
74,0.7945361127918497
23,0.80446447592655
156,0.7990047129168503
394,0.7997605664638499
121,0.7945930558066001
242,0.7936537025928999
80,0.7839561451445001
11,0.8020728035131001
59,0.77942861141335
179,0.7942327137504
427,0.7935828545513003
340,0.7928677327812004
137,0.7957245380809002
366,0.7907055967775003
322,0.7983091732346995
81,0.8013886017306001
237,0.8020516613466501
69,0.7936343932614505
239,0.7929393489208999
497,0.8085625217367994
