Instance,VBS_Prediction
71,0.8538399896697542
129,0.811127352852944
22,0.8555681019011894
183,0.8248008902719921
429,0.828585545639029
64,0.8535641016527366
481,0.847832401786554
241,0.844207801170987
281,0.8471192490012964
84,0.8610484831307835
161,0.8510047777519655
103,0.8352299616336788
209,0.85568343846677
206,0.8580543987752326
244,0.8648744527179155
336,0.8506477435759028
331,0.8490237494013875
0,0.842066958985905
261,0.8431195974174175
504,0.8620297610933307
407,0.8597442377010104
440,0.8451779189262616
230,0.8630376092954708
430,0.859446499895898
A,0.8454246697267966
357,0.8503468158653318
202,0.852300415988436
345,0.8582929117400268
232,0.8593764285215997
127,0.8515792239973579
20,0.8530793968036717
387,0.8506287945003811
67,0.8654106239379363
502,0.8557282248233481
94,0.8415068264254778
74,0.8426766557561269
23,0.8576348790525485
156,0.8417863330079356
394,0.84586280525617
121,0.8524740070216897
242,0.8512991393809106
80,0.8448167353180916
11,0.8611274911402318
59,0.8543480811657439
179,0.8523409518580132
427,0.8489700596638837
340,0.8551462467783828
137,0.8416336951239434
366,0.8499917616537769
322,0.8538869731151021
81,0.8450289300157617
237,0.84994613395795
69,0.8581263393604158
239,0.8654369509195088
497,0.8407214869859954
496,0.8636203303193599
