Instance,AS_Prediction
71,0.8179897902799996
129,0.7364337814286002
22,0.6939676191367998
183,0.8806877197772713
429,0.79894673139435
64,0.7919473334210501
481,0.8059335075287501
241,0.8005304564826001
281,0.7929464237975502
84,0.80307283023135
161,0.7964141917692001
103,0.8110844976497499
209,0.79619505128485
206,0.8108519051974996
244,0.8046835156530999
336,0.7979566578643501
331,0.7942126393847498
0,0.7887823092392999
261,0.7888885202602502
504,0.7866838305113499
407,0.7912127557724997
440,0.79607520094995
230,0.8039948169073503
430,0.7945796535952999
A,0.7954042837787999
357,0.7976039608406502
202,0.8049865289775501
345,0.7905760094751
232,0.7975121945438498
127,0.7920919390206997
20,0.8010302071347002
387,0.7980727875614998
67,0.8031081665941499
502,0.7937864448893499
94,0.7944402538171498
74,0.8039470563123
23,0.8019617730831997
156,0.7977333954297001
394,0.7978529079202497
121,0.7937589755808
242,0.80223071423305
80,0.7930488658246501
11,0.7949421444006499
59,0.7899050594814999
179,0.7968118881985502
427,0.8037565132785004
340,0.7880012744559002
137,0.7962586789092002
366,0.7986645270801498
322,0.8015923065498499
81,0.79111242421515
237,0.7979083194105501
69,0.7941791579730502
239,0.7930735988814496
497,0.8035745229227501
