Instance,AS_Prediction
71,0.8102919992330009
129,0.7303938198010003
22,0.6905829367394997
183,0.8792538622463623
429,0.79632312860665
64,0.8008952010474004
481,0.8043538957372504
241,0.8024302925397003
281,0.8025844298100001
84,0.7958307987182998
161,0.8046892281313497
103,0.7983573190171002
209,0.8001542726140499
206,0.7955281616394494
244,0.7962650699808003
336,0.7948001753253999
331,0.7922911645005499
0,0.7888874309156999
261,0.80165067117815
504,0.7941842652897497
407,0.79204865108725
440,0.8011257343799
230,0.8023756299692496
430,0.7880522773155001
A,0.7918934589546
357,0.8015678041016998
202,0.8011256944249002
345,0.8032480636243
232,0.7904147817598002
127,0.7903565543121005
20,0.8016533546882003
387,0.7939660641249001
67,0.8082179282301499
502,0.7939546923279
94,0.7967827412118005
74,0.7944803480952999
23,0.794954520711
156,0.7942389218241
394,0.8099044182084999
121,0.7898071290507
242,0.7932226180533003
80,0.7937909217324003
11,0.7974568046187498
59,0.7933364095027001
179,0.7972966981677497
427,0.7970272678919504
340,0.7932257928324501
137,0.7956464568310503
366,0.7900302896267495
322,0.7991497536421002
81,0.7778630200014998
237,0.7981406493545002
69,0.7913397959178999
239,0.8003551436488998
497,0.8024704480948002
