Instance,VBS_Prediction
71,0.8000533455155002
129,0.7395226600151994
22,0.688165873230899
183,0.8587476680239997
429,0.7930651111226501
64,0.7966673404496502
481,0.7980628141110501
241,0.7965574621820499
281,0.7994661867972505
84,0.7917161028844003
161,0.7983773106463498
103,0.7843319601125001
209,0.79187918899205
206,0.7972127577524998
244,0.7844302004208497
336,0.79566228896475
331,0.7890877878468996
0,0.7898402664324
261,0.7975443984432
504,0.7994023233348002
407,0.7928735205771501
440,0.8012986129068003
230,0.8116850387520002
430,0.8009555817096999
A,0.8013242370167499
357,0.7990268172080002
202,0.7989900047063503
345,0.7885445412650004
232,0.7938348072976997
127,0.8037703114553
20,0.8024304477292
387,0.79190771258615
67,0.7979259012937502
502,0.7980602960104999
94,0.7969044715794498
74,0.7969417870508502
23,0.8028395781194501
156,0.7990160599973501
394,0.7956742175317001
121,0.8008533110552999
242,0.8031982737652501
80,0.7970979175259498
11,0.8013451315367998
59,0.7842193532996999
179,0.80488836422845
427,0.7984231623805499
340,0.7961555927921502
137,0.7959873687687998
366,0.7936263675344502
322,0.7974294656508502
81,0.8027020700709997
237,0.7930730205478504
69,0.7974438859269499
239,0.80445163619235
497,0.8026658864466002
