Instance,VBS_Prediction
71,0.85981270087568
129,0.8092539898373406
22,0.8556831964366576
183,0.8148650465724867
429,0.8282394981569834
64,0.8508235185298432
481,0.8447629150752101
241,0.8511890313108995
281,0.8621252689124798
84,0.8458761207621577
161,0.8500879716881525
103,0.838530607394413
209,0.8505997836215059
206,0.8453196586969861
244,0.84602303398089
336,0.8631395999489606
331,0.834969712318455
0,0.8517826183247146
261,0.8568287703795392
504,0.8490618756995638
407,0.839072104685914
440,0.849109589233425
230,0.8570539966471099
430,0.8355401415733625
A,0.8412411192561876
357,0.8584828627482664
202,0.8474289076859242
345,0.8501798870585402
232,0.8449791114025672
127,0.8640998230684022
20,0.8454955510229258
387,0.8511293574465677
67,0.8451150303607778
502,0.8414327305818239
94,0.8471467347836917
74,0.8477947705078881
23,0.8603936929918976
156,0.8448926061046288
394,0.8611689507826348
121,0.841634030978568
242,0.8453025198363906
80,0.8506637071654746
11,0.865787207060911
59,0.8433488385271012
179,0.8619323778914566
427,0.8527976344563654
340,0.8588326340157942
137,0.8519695682413239
366,0.8443666326276801
322,0.8477051807891204
81,0.8499320511683187
237,0.8537852183668739
69,0.8559661079695189
239,0.843508992063573
497,0.8541890213284619
496,0.8523885276594815
