Instance,AS_Prediction
71,0.8443078811031248
129,0.8377152087403998
22,0.8566152844624283
183,0.8083542032828067
429,0.8413779034574069
64,0.8620411222914938
481,0.85407298022201
241,0.8548237173047611
281,0.8422867307813949
84,0.8586996030021836
161,0.8485708643519548
103,0.8565694115211532
209,0.8466331049727799
206,0.8583058993424088
244,0.8432453205634193
336,0.8644394811867389
331,0.8367677217850672
0,0.8560192842841192
261,0.8612039900019584
504,0.8400667665262013
407,0.8403825841060133
440,0.8462867762993628
230,0.853646342888747
430,0.8458752426596284
A,0.8426079106863902
357,0.8452906597498543
202,0.8620295032432034
345,0.8461701406909335
232,0.8501838577724256
127,0.8543867755045812
20,0.8635411168434866
387,0.8636422054294409
67,0.8365925915705268
502,0.8650286083945824
94,0.8464352903602333
74,0.8593151156924508
23,0.8481200616192425
156,0.8477290203862973
394,0.83874469944543
121,0.8434899616181362
242,0.8465930471021619
80,0.8548742289012924
11,0.8627297784016029
59,0.8609577981171443
179,0.8522065351579724
427,0.8447328606954323
340,0.852634493545763
137,0.858714116328959
366,0.8523568391939332
322,0.8595644585830591
81,0.8668391080254174
237,0.8730847149511654
69,0.864133287161857
239,0.8541641934523847
497,0.8469964829307496
496,0.8461191534476639
