Instance,AS_Prediction
71,0.7240599367915604
129,0.7341271663130695
22,0.6981939082311496
183,0.7544014901934146
429,0.6547108480407735
64,0.6596721980555662
481,0.7431826289634124
241,0.7782947964172515
281,0.7328513490033451
84,0.7380500370447198
161,0.7945297487407548
103,0.636941361381399
209,0.639844221403109
206,0.6203589272009932
244,0.6282187968322874
336,0.6247270655953336
331,0.6334881838651685
0,0.6545626544908707
261,0.6237180591178082
504,0.6292294902624739
407,0.623724585028984
440,0.6329627387195862
230,0.622623395958982
430,0.626752362530016
A,0.6290325005777828
357,0.6292652423920733
202,0.6180805783879757
345,0.6402822271501125
232,0.631499048404318
127,0.6223575132615954
20,0.643690361748054
387,0.6149084522584001
67,0.6476853563335365
502,0.6225560039819529
94,0.6423293525435777
74,0.6251847188984484
23,0.631703301604611
156,0.6283787095729171
394,0.6357170994561783
121,0.6253862485845652
242,0.5992985445296423
80,0.6320187891153847
11,0.61235168545629
59,0.6409408370429304
179,0.6123755739087128
427,0.6469524627965868
340,0.6246254389541889
137,0.629690393142988
366,0.6359948708619784
322,0.61669230175022
81,0.6347862589980946
237,0.6267689833206167
69,0.6525315026472605
239,0.620517651138139
497,0.6317053137602141
496,0.631945951445982
92,0.6288541121239551
168,0.6211235205449839
14,0.6540513436414418
367,0.6134126899530584
247,0.612644853470184
