Instance,VBS_Prediction
71,0.7178286440358984
129,0.7448246105547291
22,0.6951625704322731
183,0.7569223820843098
429,0.6459648813275187
64,0.6311665490352774
481,0.7451242571241552
241,0.7588500346575754
281,0.7416885723036951
84,0.708379006814538
161,0.7899459618658484
103,0.6133927832599352
209,0.6263751083502442
206,0.6195614169633382
244,0.6350077189639198
336,0.6355913558732034
331,0.630174351670191
0,0.6411634759006152
261,0.6487162343083297
504,0.6382450512657034
407,0.6118816388755975
440,0.61999442791001
230,0.6204467487298563
430,0.6350064660225075
A,0.6455743764302785
357,0.656725113230341
202,0.6179713719286645
345,0.6356064885609236
232,0.6135074306163616
127,0.6276810582558632
20,0.6360396508587304
387,0.6431475048997913
67,0.6432555908071206
502,0.633361206304053
94,0.6310965471581195
74,0.6255239825284834
23,0.6214449622106374
156,0.6233117928149943
394,0.6300620790596337
121,0.6353925981929802
242,0.6182433162655954
80,0.6254589168653222
11,0.6146857802827276
59,0.6297006847719896
179,0.6445527513500723
427,0.6194891213504987
340,0.6402665559650588
137,0.622847563775938
366,0.632014106921384
322,0.6322419948200164
81,0.6266698276619271
237,0.6282599583206807
69,0.6483047756162464
239,0.6347432739653506
497,0.6331415542129791
496,0.6233809761341583
92,0.6361788447360186
168,0.6268827310393634
14,0.6348792560427818
367,0.6393572081504398
247,0.6182868783009446
