Instance,AS_Prediction
71,0.8698950597706221
129,0.8393837483904499
22,0.8576078203683865
183,0.817965085657351
429,0.8424081658338856
64,0.848996028780736
481,0.8407481281516218
241,0.861680504771354
281,0.8487357608242724
84,0.8507869811850169
161,0.8511851120896812
103,0.8455179956157259
209,0.8461340663209528
206,0.8508272778542664
244,0.8495266840622037
336,0.8517158070032386
331,0.8453530783245315
0,0.8604595245852004
261,0.8566983767861881
504,0.8596739574235426
407,0.8599675423004726
440,0.8624110312346819
230,0.8437763614234359
430,0.8550305128507719
A,0.837811457536614
357,0.8592497610441658
202,0.8508890126709109
345,0.8402679534367123
232,0.8616766300719365
127,0.854321839591544
20,0.8523676437618252
387,0.861481921592176
67,0.8508749231312316
502,0.850011323182203
94,0.8564425122671656
74,0.8546956108463057
23,0.8542868563873405
156,0.8669552147653242
394,0.8552018596323926
121,0.8571801364616002
242,0.8500337397954274
80,0.8512847614249757
11,0.8597001793756178
59,0.8559285858700824
179,0.8547671320006777
427,0.8337632276991228
340,0.8594646935687265
137,0.8533886213095279
366,0.8458079229629056
322,0.8500012868629249
81,0.8576258251654191
237,0.8447576997924395
69,0.8526015564378229
239,0.85378144819922
497,0.8377837192369476
496,0.870534720138536
